t	event	current_bytes	high_bytes
1.5	memory/temptable/physical_disk	0	0
1.5	memory/temptable/physical_ram	1048608	17825984
1.5	session_temp_tablespace:60	54525952	54525952
1.5	session_temp_tablespace:63	81920	81920
12.1	memory/temptable/physical_disk	0	0
12.1	memory/temptable/physical_ram	1048608	17825984
12.1	session_temp_tablespace:60	54525952	54525952
12.1	session_temp_tablespace:65	81920	81920
