t	event	current_bytes	high_bytes
1.4	memory/temptable/physical_disk	0	0
1.4	memory/temptable/physical_ram	1048608	17825984
1.4	session_temp_tablespace:296	54525952	54525952
1.4	session_temp_tablespace:299	81920	81920
11.4	memory/temptable/physical_disk	0	0
11.4	memory/temptable/physical_ram	1048608	17825984
11.4	session_temp_tablespace:296	54525952	54525952
11.4	session_temp_tablespace:301	81920	81920
