1.4	local-env-connect-1	149.32%	2.153GiB / 15.6GiB
1.4	local-env-schema-registry-1	0.27%	202.1MiB / 15.6GiB
1.4	local-env-kafka-1	53.23%	1.965GiB / 15.6GiB
1.4	local-env-mysql-1	22.84%	377.6MiB / 15.6GiB
1.4	local-env-postgres-1	41.24%	203.3MiB / 15.6GiB
